duration_bin,log10_total_gametocyte_density_bin,prob,duration_bin_min,duration_bin_max,log10_total_gametocyte_density_bin_min,log10_total_gametocyte_density_bin_max,immunity_bin
"(370, 375]","(3.5, 3.6]",0.0036363636363636364,370,375,3.5,3.6,"(0.05, 0.1]"
"(385, 390]","(3.6, 3.7]",0.0036363636363636364,385,390,3.6,3.7,"(0.05, 0.1]"
"(420, 425]","(3.6, 3.7]",0.0036363636363636364,420,425,3.6,3.7,"(0.05, 0.1]"
"(430, 435]","(3.4, 3.5]",0.0036363636363636364,430,435,3.4,3.5,"(0.05, 0.1]"
"(430, 435]","(3.5, 3.6]",0.0036363636363636364,430,435,3.5,3.6,"(0.05, 0.1]"
"(110, 115]","(3.4, 3.5]",0.003484320557491289,110,115,3.4,3.5,"(0.1, 0.15]"
"(120, 125]","(2.7, 2.8]",0.003484320557491289,120,125,2.7,2.8,"(0.1, 0.15]"
"(120, 125]","(3.5, 3.6]",0.003484320557491289,120,125,3.5,3.6,"(0.1, 0.15]"
"(135, 140]","(3.1, 3.2]",0.003484320557491289,135,140,3.1,3.2,"(0.1, 0.15]"
"(140, 145]","(3.4, 3.5]",0.003484320557491289,140,145,3.4,3.5,"(0.1, 0.15]"
"(140, 145]","(3.5, 3.6]",0.003484320557491289,140,145,3.5,3.6,"(0.1, 0.15]"
"(140, 145]","(3.6, 3.7]",0.006968641114982578,140,145,3.6,3.7,"(0.1, 0.15]"
"(145, 150]","(2.8, 2.9]",0.003484320557491289,145,150,2.8,2.9,"(0.1, 0.15]"
"(145, 150]","(3.4, 3.5]",0.003484320557491289,145,150,3.4,3.5,"(0.1, 0.15]"
"(145, 150]","(3.5, 3.6]",0.010452961672473868,145,150,3.5,3.6,"(0.1, 0.15]"
"(150, 155]","(2.8, 2.9]",0.003484320557491289,150,155,2.8,2.9,"(0.1, 0.15]"
"(150, 155]","(2.9, 3.0]",0.003484320557491289,150,155,2.9,3.0,"(0.1, 0.15]"
"(150, 155]","(3.1, 3.2]",0.006968641114982578,150,155,3.1,3.2,"(0.1, 0.15]"
"(150, 155]","(3.4, 3.5]",0.010452961672473868,150,155,3.4,3.5,"(0.1, 0.15]"
"(150, 155]","(3.5, 3.6]",0.017421602787456445,150,155,3.5,3.6,"(0.1, 0.15]"
"(150, 155]","(3.6, 3.7]",0.013937282229965157,150,155,3.6,3.7,"(0.1, 0.15]"
"(155, 160]","(2.7, 2.8]",0.003484320557491289,155,160,2.7,2.8,"(0.1, 0.15]"
"(155, 160]","(2.8, 2.9]",0.003484320557491289,155,160,2.8,2.9,"(0.1, 0.15]"
"(155, 160]","(3.0, 3.1]",0.003484320557491289,155,160,3.0,3.1,"(0.1, 0.15]"
"(155, 160]","(3.1, 3.2]",0.003484320557491289,155,160,3.1,3.2,"(0.1, 0.15]"
"(155, 160]","(3.4, 3.5]",0.003484320557491289,155,160,3.4,3.5,"(0.1, 0.15]"
"(155, 160]","(3.5, 3.6]",0.03484320557491289,155,160,3.5,3.6,"(0.1, 0.15]"
"(160, 165]","(2.7, 2.8]",0.003484320557491289,160,165,2.7,2.8,"(0.1, 0.15]"
"(160, 165]","(2.8, 2.9]",0.003484320557491289,160,165,2.8,2.9,"(0.1, 0.15]"
"(160, 165]","(3.2, 3.3]",0.003484320557491289,160,165,3.2,3.3,"(0.1, 0.15]"
"(160, 165]","(3.3, 3.4]",0.003484320557491289,160,165,3.3,3.4,"(0.1, 0.15]"
"(160, 165]","(3.5, 3.6]",0.013937282229965157,160,165,3.5,3.6,"(0.1, 0.15]"
"(165, 170]","(2.9, 3.0]",0.003484320557491289,165,170,2.9,3.0,"(0.1, 0.15]"
"(165, 170]","(3.4, 3.5]",0.006968641114982578,165,170,3.4,3.5,"(0.1, 0.15]"
"(165, 170]","(3.5, 3.6]",0.020905923344947737,165,170,3.5,3.6,"(0.1, 0.15]"
"(165, 170]","(3.6, 3.7]",0.003484320557491289,165,170,3.6,3.7,"(0.1, 0.15]"
"(170, 175]","(2.4, 2.5]",0.003484320557491289,170,175,2.4,2.5,"(0.1, 0.15]"
"(170, 175]","(3.5, 3.6]",0.010452961672473868,170,175,3.5,3.6,"(0.1, 0.15]"
"(170, 175]","(3.6, 3.7]",0.006968641114982578,170,175,3.6,3.7,"(0.1, 0.15]"
"(175, 180]","(3.0, 3.1]",0.006968641114982578,175,180,3.0,3.1,"(0.1, 0.15]"
"(175, 180]","(3.1, 3.2]",0.003484320557491289,175,180,3.1,3.2,"(0.1, 0.15]"
"(175, 180]","(3.4, 3.5]",0.003484320557491289,175,180,3.4,3.5,"(0.1, 0.15]"
"(175, 180]","(3.5, 3.6]",0.013937282229965157,175,180,3.5,3.6,"(0.1, 0.15]"
"(180, 185]","(2.8, 2.9]",0.003484320557491289,180,185,2.8,2.9,"(0.1, 0.15]"
"(180, 185]","(3.1, 3.2]",0.003484320557491289,180,185,3.1,3.2,"(0.1, 0.15]"
"(180, 185]","(3.2, 3.3]",0.006968641114982578,180,185,3.2,3.3,"(0.1, 0.15]"
"(180, 185]","(3.5, 3.6]",0.003484320557491289,180,185,3.5,3.6,"(0.1, 0.15]"
"(180, 185]","(3.6, 3.7]",0.003484320557491289,180,185,3.6,3.7,"(0.1, 0.15]"
"(185, 190]","(2.7, 2.8]",0.003484320557491289,185,190,2.7,2.8,"(0.1, 0.15]"
"(185, 190]","(2.9, 3.0]",0.003484320557491289,185,190,2.9,3.0,"(0.1, 0.15]"
"(185, 190]","(3.0, 3.1]",0.003484320557491289,185,190,3.0,3.1,"(0.1, 0.15]"
"(185, 190]","(3.1, 3.2]",0.003484320557491289,185,190,3.1,3.2,"(0.1, 0.15]"
"(185, 190]","(3.5, 3.6]",0.013937282229965157,185,190,3.5,3.6,"(0.1, 0.15]"
"(185, 190]","(3.6, 3.7]",0.006968641114982578,185,190,3.6,3.7,"(0.1, 0.15]"
"(185, 190]","(3.7, 3.8]",0.003484320557491289,185,190,3.7,3.8,"(0.1, 0.15]"
"(190, 195]","(3.2, 3.3]",0.006968641114982578,190,195,3.2,3.3,"(0.1, 0.15]"
"(190, 195]","(3.4, 3.5]",0.006968641114982578,190,195,3.4,3.5,"(0.1, 0.15]"
"(190, 195]","(3.5, 3.6]",0.020905923344947737,190,195,3.5,3.6,"(0.1, 0.15]"
"(190, 195]","(3.6, 3.7]",0.010452961672473868,190,195,3.6,3.7,"(0.1, 0.15]"
"(195, 200]","(2.7, 2.8]",0.003484320557491289,195,200,2.7,2.8,"(0.1, 0.15]"
"(195, 200]","(3.0, 3.1]",0.003484320557491289,195,200,3.0,3.1,"(0.1, 0.15]"
"(195, 200]","(3.2, 3.3]",0.003484320557491289,195,200,3.2,3.3,"(0.1, 0.15]"
"(195, 200]","(3.4, 3.5]",0.010452961672473868,195,200,3.4,3.5,"(0.1, 0.15]"
"(195, 200]","(3.5, 3.6]",0.010452961672473868,195,200,3.5,3.6,"(0.1, 0.15]"
"(195, 200]","(3.6, 3.7]",0.010452961672473868,195,200,3.6,3.7,"(0.1, 0.15]"
"(200, 205]","(2.8, 2.9]",0.003484320557491289,200,205,2.8,2.9,"(0.1, 0.15]"
"(200, 205]","(2.9, 3.0]",0.006968641114982578,200,205,2.9,3.0,"(0.1, 0.15]"
"(200, 205]","(3.0, 3.1]",0.006968641114982578,200,205,3.0,3.1,"(0.1, 0.15]"
"(200, 205]","(3.3, 3.4]",0.006968641114982578,200,205,3.3,3.4,"(0.1, 0.15]"
"(200, 205]","(3.4, 3.5]",0.017421602787456445,200,205,3.4,3.5,"(0.1, 0.15]"
"(200, 205]","(3.5, 3.6]",0.03484320557491289,200,205,3.5,3.6,"(0.1, 0.15]"
"(205, 210]","(2.4, 2.5]",0.003484320557491289,205,210,2.4,2.5,"(0.1, 0.15]"
"(205, 210]","(2.6, 2.7]",0.003484320557491289,205,210,2.6,2.7,"(0.1, 0.15]"
"(205, 210]","(2.9, 3.0]",0.006968641114982578,205,210,2.9,3.0,"(0.1, 0.15]"
"(205, 210]","(3.0, 3.1]",0.003484320557491289,205,210,3.0,3.1,"(0.1, 0.15]"
"(205, 210]","(3.4, 3.5]",0.006968641114982578,205,210,3.4,3.5,"(0.1, 0.15]"
"(205, 210]","(3.5, 3.6]",0.020905923344947737,205,210,3.5,3.6,"(0.1, 0.15]"
"(205, 210]","(3.6, 3.7]",0.003484320557491289,205,210,3.6,3.7,"(0.1, 0.15]"
"(210, 215]","(2.5, 2.6]",0.003484320557491289,210,215,2.5,2.6,"(0.1, 0.15]"
"(210, 215]","(2.9, 3.0]",0.003484320557491289,210,215,2.9,3.0,"(0.1, 0.15]"
"(210, 215]","(3.1, 3.2]",0.006968641114982578,210,215,3.1,3.2,"(0.1, 0.15]"
"(210, 215]","(3.4, 3.5]",0.006968641114982578,210,215,3.4,3.5,"(0.1, 0.15]"
"(210, 215]","(3.5, 3.6]",0.013937282229965157,210,215,3.5,3.6,"(0.1, 0.15]"
"(210, 215]","(3.6, 3.7]",0.003484320557491289,210,215,3.6,3.7,"(0.1, 0.15]"
"(215, 220]","(1.2, 1.3]",0.003484320557491289,215,220,1.2,1.3,"(0.1, 0.15]"
"(215, 220]","(2.4, 2.5]",0.003484320557491289,215,220,2.4,2.5,"(0.1, 0.15]"
"(215, 220]","(3.0, 3.1]",0.003484320557491289,215,220,3.0,3.1,"(0.1, 0.15]"
"(215, 220]","(3.1, 3.2]",0.003484320557491289,215,220,3.1,3.2,"(0.1, 0.15]"
"(215, 220]","(3.4, 3.5]",0.003484320557491289,215,220,3.4,3.5,"(0.1, 0.15]"
"(215, 220]","(3.5, 3.6]",0.020905923344947737,215,220,3.5,3.6,"(0.1, 0.15]"
"(215, 220]","(3.6, 3.7]",0.006968641114982578,215,220,3.6,3.7,"(0.1, 0.15]"
"(220, 225]","(2.5, 2.6]",0.003484320557491289,220,225,2.5,2.6,"(0.1, 0.15]"
"(220, 225]","(3.1, 3.2]",0.003484320557491289,220,225,3.1,3.2,"(0.1, 0.15]"
"(220, 225]","(3.2, 3.3]",0.003484320557491289,220,225,3.2,3.3,"(0.1, 0.15]"
"(220, 225]","(3.3, 3.4]",0.003484320557491289,220,225,3.3,3.4,"(0.1, 0.15]"
"(220, 225]","(3.4, 3.5]",0.006968641114982578,220,225,3.4,3.5,"(0.1, 0.15]"
"(220, 225]","(3.6, 3.7]",0.003484320557491289,220,225,3.6,3.7,"(0.1, 0.15]"
"(225, 230]","(2.5, 2.6]",0.003484320557491289,225,230,2.5,2.6,"(0.1, 0.15]"
"(225, 230]","(3.4, 3.5]",0.006968641114982578,225,230,3.4,3.5,"(0.1, 0.15]"
"(225, 230]","(3.5, 3.6]",0.003484320557491289,225,230,3.5,3.6,"(0.1, 0.15]"
"(225, 230]","(3.6, 3.7]",0.006968641114982578,225,230,3.6,3.7,"(0.1, 0.15]"
"(230, 235]","(2.8, 2.9]",0.003484320557491289,230,235,2.8,2.9,"(0.1, 0.15]"
"(230, 235]","(3.5, 3.6]",0.010452961672473868,230,235,3.5,3.6,"(0.1, 0.15]"
"(230, 235]","(3.6, 3.7]",0.003484320557491289,230,235,3.6,3.7,"(0.1, 0.15]"
"(235, 240]","(2.9, 3.0]",0.003484320557491289,235,240,2.9,3.0,"(0.1, 0.15]"
"(235, 240]","(3.1, 3.2]",0.003484320557491289,235,240,3.1,3.2,"(0.1, 0.15]"
"(235, 240]","(3.4, 3.5]",0.010452961672473868,235,240,3.4,3.5,"(0.1, 0.15]"
"(235, 240]","(3.5, 3.6]",0.006968641114982578,235,240,3.5,3.6,"(0.1, 0.15]"
"(235, 240]","(3.6, 3.7]",0.003484320557491289,235,240,3.6,3.7,"(0.1, 0.15]"
"(240, 245]","(2.5, 2.6]",0.003484320557491289,240,245,2.5,2.6,"(0.1, 0.15]"
"(240, 245]","(2.6, 2.7]",0.003484320557491289,240,245,2.6,2.7,"(0.1, 0.15]"
"(240, 245]","(3.0, 3.1]",0.003484320557491289,240,245,3.0,3.1,"(0.1, 0.15]"
"(240, 245]","(3.4, 3.5]",0.003484320557491289,240,245,3.4,3.5,"(0.1, 0.15]"
"(240, 245]","(3.5, 3.6]",0.003484320557491289,240,245,3.5,3.6,"(0.1, 0.15]"
"(250, 255]","(3.1, 3.2]",0.003484320557491289,250,255,3.1,3.2,"(0.1, 0.15]"
"(250, 255]","(3.4, 3.5]",0.010452961672473868,250,255,3.4,3.5,"(0.1, 0.15]"
"(250, 255]","(3.5, 3.6]",0.020905923344947737,250,255,3.5,3.6,"(0.1, 0.15]"
"(255, 260]","(2.9, 3.0]",0.003484320557491289,255,260,2.9,3.0,"(0.1, 0.15]"
"(255, 260]","(3.0, 3.1]",0.003484320557491289,255,260,3.0,3.1,"(0.1, 0.15]"
"(255, 260]","(3.5, 3.6]",0.003484320557491289,255,260,3.5,3.6,"(0.1, 0.15]"
"(260, 265]","(3.0, 3.1]",0.003484320557491289,260,265,3.0,3.1,"(0.1, 0.15]"
"(260, 265]","(3.4, 3.5]",0.003484320557491289,260,265,3.4,3.5,"(0.1, 0.15]"
"(260, 265]","(3.5, 3.6]",0.006968641114982578,260,265,3.5,3.6,"(0.1, 0.15]"
"(260, 265]","(3.6, 3.7]",0.003484320557491289,260,265,3.6,3.7,"(0.1, 0.15]"
"(265, 270]","(3.5, 3.6]",0.013937282229965157,265,270,3.5,3.6,"(0.1, 0.15]"
"(265, 270]","(3.6, 3.7]",0.003484320557491289,265,270,3.6,3.7,"(0.1, 0.15]"
"(270, 275]","(2.8, 2.9]",0.003484320557491289,270,275,2.8,2.9,"(0.1, 0.15]"
"(270, 275]","(2.9, 3.0]",0.003484320557491289,270,275,2.9,3.0,"(0.1, 0.15]"
"(270, 275]","(3.3, 3.4]",0.003484320557491289,270,275,3.3,3.4,"(0.1, 0.15]"
"(270, 275]","(3.5, 3.6]",0.010452961672473868,270,275,3.5,3.6,"(0.1, 0.15]"
"(275, 280]","(2.7, 2.8]",0.003484320557491289,275,280,2.7,2.8,"(0.1, 0.15]"
"(275, 280]","(3.1, 3.2]",0.003484320557491289,275,280,3.1,3.2,"(0.1, 0.15]"
"(275, 280]","(3.4, 3.5]",0.006968641114982578,275,280,3.4,3.5,"(0.1, 0.15]"
"(275, 280]","(3.5, 3.6]",0.003484320557491289,275,280,3.5,3.6,"(0.1, 0.15]"
"(275, 280]","(3.6, 3.7]",0.006968641114982578,275,280,3.6,3.7,"(0.1, 0.15]"
"(280, 285]","(3.0, 3.1]",0.003484320557491289,280,285,3.0,3.1,"(0.1, 0.15]"
"(285, 290]","(2.8, 2.9]",0.003484320557491289,285,290,2.8,2.9,"(0.1, 0.15]"
"(285, 290]","(3.4, 3.5]",0.006968641114982578,285,290,3.4,3.5,"(0.1, 0.15]"
"(285, 290]","(3.5, 3.6]",0.010452961672473868,285,290,3.5,3.6,"(0.1, 0.15]"
"(285, 290]","(3.6, 3.7]",0.003484320557491289,285,290,3.6,3.7,"(0.1, 0.15]"
"(290, 295]","(3.6, 3.7]",0.003484320557491289,290,295,3.6,3.7,"(0.1, 0.15]"
"(300, 305]","(3.5, 3.6]",0.013937282229965157,300,305,3.5,3.6,"(0.1, 0.15]"
"(305, 310]","(3.4, 3.5]",0.003484320557491289,305,310,3.4,3.5,"(0.1, 0.15]"
"(305, 310]","(3.5, 3.6]",0.003484320557491289,305,310,3.5,3.6,"(0.1, 0.15]"
"(310, 315]","(3.1, 3.2]",0.003484320557491289,310,315,3.1,3.2,"(0.1, 0.15]"
"(310, 315]","(3.5, 3.6]",0.010452961672473868,310,315,3.5,3.6,"(0.1, 0.15]"
"(315, 320]","(3.5, 3.6]",0.006968641114982578,315,320,3.5,3.6,"(0.1, 0.15]"
"(320, 325]","(2.9, 3.0]",0.003484320557491289,320,325,2.9,3.0,"(0.1, 0.15]"
"(325, 330]","(3.5, 3.6]",0.003484320557491289,325,330,3.5,3.6,"(0.1, 0.15]"
"(325, 330]","(3.6, 3.7]",0.003484320557491289,325,330,3.6,3.7,"(0.1, 0.15]"
"(335, 340]","(2.8, 2.9]",0.003484320557491289,335,340,2.8,2.9,"(0.1, 0.15]"
"(340, 345]","(3.6, 3.7]",0.003484320557491289,340,345,3.6,3.7,"(0.1, 0.15]"
"(355, 360]","(3.5, 3.6]",0.006968641114982578,355,360,3.5,3.6,"(0.1, 0.15]"
"(360, 365]","(3.1, 3.2]",0.003484320557491289,360,365,3.1,3.2,"(0.1, 0.15]"
"(360, 365]","(3.6, 3.7]",0.003484320557491289,360,365,3.6,3.7,"(0.1, 0.15]"
"(360, 365]","(3.8, 3.9]",0.003484320557491289,360,365,3.8,3.9,"(0.1, 0.15]"
"(365, 370]","(2.8, 2.9]",0.003484320557491289,365,370,2.8,2.9,"(0.1, 0.15]"
"(365, 370]","(3.0, 3.1]",0.003484320557491289,365,370,3.0,3.1,"(0.1, 0.15]"
"(365, 370]","(3.5, 3.6]",0.003484320557491289,365,370,3.5,3.6,"(0.1, 0.15]"
"(375, 380]","(3.0, 3.1]",0.003484320557491289,375,380,3.0,3.1,"(0.1, 0.15]"
"(380, 385]","(2.7, 2.8]",0.003484320557491289,380,385,2.7,2.8,"(0.1, 0.15]"
"(380, 385]","(3.4, 3.5]",0.003484320557491289,380,385,3.4,3.5,"(0.1, 0.15]"
"(385, 390]","(2.9, 3.0]",0.003484320557491289,385,390,2.9,3.0,"(0.1, 0.15]"
"(385, 390]","(3.6, 3.7]",0.003484320557491289,385,390,3.6,3.7,"(0.1, 0.15]"
"(405, 410]","(2.9, 3.0]",0.003484320557491289,405,410,2.9,3.0,"(0.1, 0.15]"
"(420, 425]","(3.4, 3.5]",0.003484320557491289,420,425,3.4,3.5,"(0.1, 0.15]"
"(465, 470]","(3.4, 3.5]",0.003484320557491289,465,470,3.4,3.5,"(0.1, 0.15]"
"(85, 90]","(0.5, 0.6]",0.003215434083601286,85,90,0.5,0.6,"(0.15, 0.2]"
"(110, 115]","(3.3, 3.4]",0.003215434083601286,110,115,3.3,3.4,"(0.15, 0.2]"
"(115, 120]","(2.8, 2.9]",0.003215434083601286,115,120,2.8,2.9,"(0.15, 0.2]"
"(120, 125]","(2.9, 3.0]",0.006430868167202572,120,125,2.9,3.0,"(0.15, 0.2]"
"(120, 125]","(3.5, 3.6]",0.003215434083601286,120,125,3.5,3.6,"(0.15, 0.2]"
"(130, 135]","(1.8, 1.9]",0.003215434083601286,130,135,1.8,1.9,"(0.15, 0.2]"
"(130, 135]","(2.8, 2.9]",0.003215434083601286,130,135,2.8,2.9,"(0.15, 0.2]"
"(135, 140]","(3.5, 3.6]",0.003215434083601286,135,140,3.5,3.6,"(0.15, 0.2]"
"(140, 145]","(3.5, 3.6]",0.006430868167202572,140,145,3.5,3.6,"(0.15, 0.2]"
"(140, 145]","(3.6, 3.7]",0.003215434083601286,140,145,3.6,3.7,"(0.15, 0.2]"
"(145, 150]","(1.0, 1.1]",0.003215434083601286,145,150,1.0,1.1,"(0.15, 0.2]"
"(145, 150]","(2.9, 3.0]",0.003215434083601286,145,150,2.9,3.0,"(0.15, 0.2]"
"(145, 150]","(3.0, 3.1]",0.003215434083601286,145,150,3.0,3.1,"(0.15, 0.2]"
"(145, 150]","(3.4, 3.5]",0.006430868167202572,145,150,3.4,3.5,"(0.15, 0.2]"
"(145, 150]","(3.5, 3.6]",0.01929260450160772,145,150,3.5,3.6,"(0.15, 0.2]"
"(145, 150]","(3.6, 3.7]",0.00964630225080386,145,150,3.6,3.7,"(0.15, 0.2]"
"(145, 150]","(3.7, 3.8]",0.006430868167202572,145,150,3.7,3.8,"(0.15, 0.2]"
"(150, 155]","(3.0, 3.1]",0.006430868167202572,150,155,3.0,3.1,"(0.15, 0.2]"
"(150, 155]","(3.4, 3.5]",0.003215434083601286,150,155,3.4,3.5,"(0.15, 0.2]"
"(150, 155]","(3.5, 3.6]",0.006430868167202572,150,155,3.5,3.6,"(0.15, 0.2]"
"(150, 155]","(3.6, 3.7]",0.00964630225080386,150,155,3.6,3.7,"(0.15, 0.2]"
"(155, 160]","(2.7, 2.8]",0.003215434083601286,155,160,2.7,2.8,"(0.15, 0.2]"
"(155, 160]","(2.8, 2.9]",0.00964630225080386,155,160,2.8,2.9,"(0.15, 0.2]"
"(155, 160]","(2.9, 3.0]",0.003215434083601286,155,160,2.9,3.0,"(0.15, 0.2]"
"(155, 160]","(3.0, 3.1]",0.006430868167202572,155,160,3.0,3.1,"(0.15, 0.2]"
"(155, 160]","(3.1, 3.2]",0.003215434083601286,155,160,3.1,3.2,"(0.15, 0.2]"
"(155, 160]","(3.5, 3.6]",0.01607717041800643,155,160,3.5,3.6,"(0.15, 0.2]"
"(155, 160]","(3.6, 3.7]",0.003215434083601286,155,160,3.6,3.7,"(0.15, 0.2]"
"(160, 165]","(2.8, 2.9]",0.006430868167202572,160,165,2.8,2.9,"(0.15, 0.2]"
"(160, 165]","(3.0, 3.1]",0.006430868167202572,160,165,3.0,3.1,"(0.15, 0.2]"
"(160, 165]","(3.1, 3.2]",0.003215434083601286,160,165,3.1,3.2,"(0.15, 0.2]"
"(160, 165]","(3.4, 3.5]",0.006430868167202572,160,165,3.4,3.5,"(0.15, 0.2]"
"(160, 165]","(3.5, 3.6]",0.012861736334405145,160,165,3.5,3.6,"(0.15, 0.2]"
"(160, 165]","(3.6, 3.7]",0.006430868167202572,160,165,3.6,3.7,"(0.15, 0.2]"
"(165, 170]","(1.8, 1.9]",0.003215434083601286,165,170,1.8,1.9,"(0.15, 0.2]"
"(165, 170]","(2.5, 2.6]",0.003215434083601286,165,170,2.5,2.6,"(0.15, 0.2]"
"(165, 170]","(2.7, 2.8]",0.006430868167202572,165,170,2.7,2.8,"(0.15, 0.2]"
"(165, 170]","(2.8, 2.9]",0.003215434083601286,165,170,2.8,2.9,"(0.15, 0.2]"
"(165, 170]","(3.0, 3.1]",0.012861736334405145,165,170,3.0,3.1,"(0.15, 0.2]"
"(165, 170]","(3.1, 3.2]",0.00964630225080386,165,170,3.1,3.2,"(0.15, 0.2]"
"(165, 170]","(3.4, 3.5]",0.006430868167202572,165,170,3.4,3.5,"(0.15, 0.2]"
"(165, 170]","(3.5, 3.6]",0.00964630225080386,165,170,3.5,3.6,"(0.15, 0.2]"
"(165, 170]","(3.6, 3.7]",0.003215434083601286,165,170,3.6,3.7,"(0.15, 0.2]"
"(170, 175]","(2.1, 2.2]",0.003215434083601286,170,175,2.1,2.2,"(0.15, 0.2]"
"(170, 175]","(3.0, 3.1]",0.003215434083601286,170,175,3.0,3.1,"(0.15, 0.2]"
"(170, 175]","(3.4, 3.5]",0.00964630225080386,170,175,3.4,3.5,"(0.15, 0.2]"
"(170, 175]","(3.5, 3.6]",0.01607717041800643,170,175,3.5,3.6,"(0.15, 0.2]"
"(175, 180]","(3.0, 3.1]",0.012861736334405145,175,180,3.0,3.1,"(0.15, 0.2]"
"(175, 180]","(3.1, 3.2]",0.006430868167202572,175,180,3.1,3.2,"(0.15, 0.2]"
"(175, 180]","(3.4, 3.5]",0.003215434083601286,175,180,3.4,3.5,"(0.15, 0.2]"
"(175, 180]","(3.5, 3.6]",0.012861736334405145,175,180,3.5,3.6,"(0.15, 0.2]"
"(175, 180]","(3.6, 3.7]",0.006430868167202572,175,180,3.6,3.7,"(0.15, 0.2]"
"(180, 185]","(2.7, 2.8]",0.003215434083601286,180,185,2.7,2.8,"(0.15, 0.2]"
"(180, 185]","(2.9, 3.0]",0.003215434083601286,180,185,2.9,3.0,"(0.15, 0.2]"
"(180, 185]","(3.1, 3.2]",0.00964630225080386,180,185,3.1,3.2,"(0.15, 0.2]"
"(180, 185]","(3.4, 3.5]",0.006430868167202572,180,185,3.4,3.5,"(0.15, 0.2]"
"(180, 185]","(3.5, 3.6]",0.012861736334405145,180,185,3.5,3.6,"(0.15, 0.2]"
"(180, 185]","(3.6, 3.7]",0.006430868167202572,180,185,3.6,3.7,"(0.15, 0.2]"
"(185, 190]","(2.6, 2.7]",0.003215434083601286,185,190,2.6,2.7,"(0.15, 0.2]"
"(185, 190]","(2.7, 2.8]",0.003215434083601286,185,190,2.7,2.8,"(0.15, 0.2]"
"(185, 190]","(3.0, 3.1]",0.003215434083601286,185,190,3.0,3.1,"(0.15, 0.2]"
"(185, 190]","(3.1, 3.2]",0.003215434083601286,185,190,3.1,3.2,"(0.15, 0.2]"
"(185, 190]","(3.5, 3.6]",0.01929260450160772,185,190,3.5,3.6,"(0.15, 0.2]"
"(185, 190]","(3.6, 3.7]",0.003215434083601286,185,190,3.6,3.7,"(0.15, 0.2]"
"(190, 195]","(1.9, 2.0]",0.003215434083601286,190,195,1.9,2.0,"(0.15, 0.2]"
"(190, 195]","(2.4, 2.5]",0.003215434083601286,190,195,2.4,2.5,"(0.15, 0.2]"
"(190, 195]","(2.8, 2.9]",0.006430868167202572,190,195,2.8,2.9,"(0.15, 0.2]"
"(190, 195]","(3.0, 3.1]",0.006430868167202572,190,195,3.0,3.1,"(0.15, 0.2]"
"(190, 195]","(3.1, 3.2]",0.006430868167202572,190,195,3.1,3.2,"(0.15, 0.2]"
"(190, 195]","(3.4, 3.5]",0.006430868167202572,190,195,3.4,3.5,"(0.15, 0.2]"
"(190, 195]","(3.5, 3.6]",0.003215434083601286,190,195,3.5,3.6,"(0.15, 0.2]"
"(190, 195]","(3.6, 3.7]",0.003215434083601286,190,195,3.6,3.7,"(0.15, 0.2]"
"(195, 200]","(2.8, 2.9]",0.003215434083601286,195,200,2.8,2.9,"(0.15, 0.2]"
"(195, 200]","(2.9, 3.0]",0.003215434083601286,195,200,2.9,3.0,"(0.15, 0.2]"
"(195, 200]","(3.1, 3.2]",0.003215434083601286,195,200,3.1,3.2,"(0.15, 0.2]"
"(195, 200]","(3.3, 3.4]",0.003215434083601286,195,200,3.3,3.4,"(0.15, 0.2]"
"(195, 200]","(3.4, 3.5]",0.003215434083601286,195,200,3.4,3.5,"(0.15, 0.2]"
"(195, 200]","(3.5, 3.6]",0.02572347266881029,195,200,3.5,3.6,"(0.15, 0.2]"
"(195, 200]","(3.6, 3.7]",0.00964630225080386,195,200,3.6,3.7,"(0.15, 0.2]"
"(200, 205]","(2.9, 3.0]",0.006430868167202572,200,205,2.9,3.0,"(0.15, 0.2]"
"(200, 205]","(3.0, 3.1]",0.003215434083601286,200,205,3.0,3.1,"(0.15, 0.2]"
"(200, 205]","(3.1, 3.2]",0.006430868167202572,200,205,3.1,3.2,"(0.15, 0.2]"
"(200, 205]","(3.4, 3.5]",0.006430868167202572,200,205,3.4,3.5,"(0.15, 0.2]"
"(200, 205]","(3.5, 3.6]",0.012861736334405145,200,205,3.5,3.6,"(0.15, 0.2]"
"(205, 210]","(2.5, 2.6]",0.003215434083601286,205,210,2.5,2.6,"(0.15, 0.2]"
"(205, 210]","(2.8, 2.9]",0.003215434083601286,205,210,2.8,2.9,"(0.15, 0.2]"
"(205, 210]","(2.9, 3.0]",0.006430868167202572,205,210,2.9,3.0,"(0.15, 0.2]"
"(205, 210]","(3.0, 3.1]",0.006430868167202572,205,210,3.0,3.1,"(0.15, 0.2]"
"(205, 210]","(3.1, 3.2]",0.006430868167202572,205,210,3.1,3.2,"(0.15, 0.2]"
"(205, 210]","(3.4, 3.5]",0.012861736334405145,205,210,3.4,3.5,"(0.15, 0.2]"
"(205, 210]","(3.5, 3.6]",0.006430868167202572,205,210,3.5,3.6,"(0.15, 0.2]"
"(205, 210]","(3.6, 3.7]",0.003215434083601286,205,210,3.6,3.7,"(0.15, 0.2]"
"(210, 215]","(1.6, 1.7]",0.003215434083601286,210,215,1.6,1.7,"(0.15, 0.2]"
"(210, 215]","(2.5, 2.6]",0.003215434083601286,210,215,2.5,2.6,"(0.15, 0.2]"
"(210, 215]","(2.9, 3.0]",0.006430868167202572,210,215,2.9,3.0,"(0.15, 0.2]"
